trn02.wisedb.local;600;2021-09-08 18:50:11;0.25;0.00;0.61;1.43;0.00;97.72
trn02.wisedb.local;590;2021-09-08 19:00:01;0.23;0.00;0.61;1.40;0.00;97.77
trn02.wisedb.local;610;2021-09-08 19:10:11;1.08;0.00;0.76;6.23;0.00;91.93
trn02.wisedb.local;600;2021-09-08 19:20:11;0.23;0.00;0.62;2.03;0.00;97.12
trn02.wisedb.local;592;2021-09-08 19:30:03;0.21;0.22;0.62;1.52;0.00;97.43
trn02.wisedb.local;608;2021-09-08 19:40:11;0.24;0.00;0.58;1.49;0.00;97.70
trn02.wisedb.local;600;2021-09-08 19:50:11;0.24;0.00;0.58;1.42;0.00;97.75
trn02.wisedb.local;591;2021-09-08 20:00:02;0.22;0.00;0.59;1.47;0.00;97.72
trn02.wisedb.local;609;2021-09-08 20:10:11;0.34;0.00;0.60;2.23;0.00;96.83
trn02.wisedb.local;600;2021-09-08 20:20:11;0.25;0.00;0.61;1.43;0.00;97.71
trn02.wisedb.local;590;2021-09-08 20:30:01;0.23;0.00;0.60;1.42;0.00;97.75
trn02.wisedb.local;610;2021-09-08 20:40:11;0.24;0.00;0.58;1.49;0.00;97.69
trn02.wisedb.local;600;2021-09-08 20:50:11;0.24;0.00;0.60;1.42;0.00;97.74
trn02.wisedb.local;592;2021-09-08 21:00:04;0.22;0.02;0.59;1.39;0.00;97.78
trn02.wisedb.local;608;2021-09-08 21:10:11;0.36;0.00;0.61;2.05;0.00;96.99
trn02.wisedb.local;600;2021-09-08 21:20:11;0.25;0.00;0.61;1.48;0.00;97.66
trn02.wisedb.local;592;2021-09-08 21:30:03;0.22;0.00;0.56;1.52;0.00;97.70
trn02.wisedb.local;608;2021-09-08 21:40:11;0.25;0.00;0.58;1.46;0.00;97.71
trn02.wisedb.local;600;2021-09-08 21:50:11;0.24;0.00;0.61;1.42;0.00;97.73
trn02.wisedb.local;589;2021-09-08 22:00:00;0.26;0.00;0.61;1.61;0.00;97.52
trn02.wisedb.local;592;2021-09-08 22:10:01;12.24;0.00;2.93;26.49;0.00;58.35
trn02.wisedb.local;600;2021-09-08 22:20:01;0.35;0.00;0.67;1.56;0.00;97.42
trn02.wisedb.local;600;2021-09-08 22:30:01;0.28;0.00;0.64;1.55;0.00;97.53
trn02.wisedb.local;600;2021-09-08 22:40:01;0.30;0.00;0.64;1.49;0.00;97.56
